hour,load,wind,solar
5327,103.95,0.00,31.29
5328,87.40,0.00,58.04
5329,82.65,0.00,84.95
5330,78.85,0.00,103.63
5331,76.95,0.00,111.81
5332,77.90,0.00,122.50
5333,84.55,0.00,126.56
5334,97.85,0.00,109.10
5335,115.90,0.02,87.84
5336,132.05,0.47,58.11
5337,137.75,1.20,31.98
5338,133.95,2.46,8.32
5339,127.30,3.84,0.00
5340,121.60,3.99,0.00
5341,118.75,3.73,0.00
5342,120.65,3.32,0.00
5343,126.35,3.35,0.00
5344,135.85,3.52,0.00
5345,146.30,3.63,0.00
5346,152.00,3.56,0.00
5347,153.90,2.96,0.00
5348,143.45,2.29,0.00
5349,125.40,1.64,0.00
5350,106.40,0.76,9.62
5351,94.05,0.06,33.69
5352,92.00,0.03,60.09
5353,87.00,0.00,88.44
5354,83.00,0.00,107.60
5355,81.00,0.00,118.30
5356,82.00,0.00,126.71
5357,89.00,0.00,122.06
5358,103.00,0.00,106.67
5359,122.00,0.00,83.47
5360,139.00,0.00,56.83
5361,145.00,0.00,29.47
5362,141.00,0.00,7.18
5363,134.00,0.00,0.00
5364,128.00,0.00,0.00
5365,125.00,0.00,0.00
5366,127.00,0.00,0.00
5367,133.00,0.00,0.00
5368,143.00,0.00,0.00
5369,154.00,0.00,0.00
5370,160.00,0.00,0.00
5371,162.00,0.00,0.00
5372,151.00,0.89,0.00
5373,132.00,3.99,0.00
5374,112.00,9.24,7.17
5375,99.00,14.34,24.02
5376,96.60,11.89,48.09
5377,91.35,4.87,74.52
5378,87.15,0.91,90.23
5379,85.05,0.00,83.36
5380,86.10,0.00,96.44
5381,93.45,0.00,97.63
5382,108.15,0.00,84.37
5383,128.10,0.51,65.43
5384,145.95,1.18,38.06
5385,152.25,1.79,18.78
5386,148.05,2.46,4.21
5387,140.70,3.56,0.00
5388,134.40,5.29,0.00
5389,131.25,7.07,0.00
5390,133.35,8.19,0.00
5391,139.65,7.88,0.00
5392,150.15,6.73,0.00
5393,161.70,5.59,0.00
5394,168.00,4.44,0.00
5395,170.10,3.59,0.00
5396,158.55,3.19,0.00
5397,138.60,2.99,0.00
5398,117.60,2.09,6.27
5399,103.95,1.07,22.45
5400,87.40,0.30,44.49
5401,82.65,0.00,61.16
5402,78.85,0.00,85.75
5403,76.95,0.00,102.94
5404,77.90,0.00,99.29
5405,84.55,0.00,101.51
5406,97.85,0.00,95.63
5407,115.90,0.00,75.97
5408,132.05,0.00,50.91
5409,137.75,0.00,24.70
5410,133.95,0.00,6.12
5411,127.30,0.00,0.00
5412,121.60,0.00,0.00
5413,118.75,0.00,0.00
5414,120.65,0.00,0.00
5415,126.35,0.00,0.00
5416,135.85,0.00,0.00
5417,146.30,0.00,0.00
5418,152.00,0.00,0.00
5419,153.90,0.00,0.00
5420,143.45,0.00,0.00
5421,125.40,0.00,0.00
5422,106.40,0.00,7.47
5423,94.05,0.00,26.96
5424,92.00,0.00,51.62
5425,87.00,0.00,83.28
5426,83.00,0.00,99.45
5427,81.00,0.00,113.30
5428,82.00,0.00,106.95
5429,89.00,0.00,114.07
5430,103.00,0.00,98.70
5431,122.00,0.00,80.42
5432,139.00,0.00,52.61
5433,145.00,0.00,26.33
5434,141.00,0.00,5.83
5435,134.00,0.00,0.00
5436,128.00,0.00,0.00
5437,125.00,0.00,0.00
5438,127.00,0.00,0.00
5439,133.00,0.00,0.00
5440,143.00,0.00,0.00
5441,154.00,0.00,0.00
5442,160.00,0.00,0.00
5443,162.00,0.00,0.00
5444,151.00,0.00,0.00
5445,132.00,0.00,0.00
5446,112.00,0.00,8.27
5447,99.00,0.00,32.53
5448,96.60,0.00,61.65
5449,91.35,0.00,89.40
5450,87.15,0.00,110.09
5451,85.05,0.00,116.61
5452,86.10,0.00,123.35
5453,93.45,0.00,117.07
5454,108.15,0.00,105.92
5455,128.10,0.00,82.25
5456,145.95,0.00,56.86
5457,152.25,0.00,27.85
5458,148.05,0.00,5.98
5459,140.70,0.00,0.00
5460,134.40,0.00,0.00
5461,131.25,0.00,0.00
5462,133.35,0.00,0.00
5463,139.65,0.00,0.00
5464,150.15,0.32,0.00
5465,161.70,1.20,0.00
5466,168.00,1.44,0.00
5467,170.10,1.13,0.00
5468,158.55,0.83,0.00
5469,138.60,0.58,0.00
5470,117.60,0.32,8.06
5471,103.95,0.00,31.95
5472,87.40,0.00,58.69
5473,82.65,0.00,84.49
5474,78.85,0.00,109.82
5475,76.95,0.00,117.01
5476,77.90,0.00,130.33
5477,84.55,0.00,126.54
5478,97.85,0.00,109.82
5479,115.90,0.00,86.12
5480,132.05,0.05,57.80
5481,137.75,0.74,27.81
5482,133.95,1.04,6.01
5483,127.30,1.04,0.00
5484,121.60,0.66,0.00
5485,118.75,0.00,0.00
5486,120.65,0.00,0.00
5487,126.35,0.00,0.00
5488,135.85,0.00,0.00
5489,146.30,0.00,0.00
5490,152.00,0.00,0.00
5491,153.90,0.00,0.00
5492,143.45,0.00,0.00
5493,125.40,0.00,0.00
5494,106.40,0.00,6.81
5495,94.05,0.00,24.69
5496,92.00,0.00,47.89
5497,87.00,0.08,76.30
5498,83.00,0.32,98.32
5499,81.00,0.08,111.06
5500,82.00,0.00,114.15
5501,89.00,0.13,104.10
5502,103.00,0.53,103.59
5503,122.00,0.87,77.31
5504,139.00,1.79,52.34
5505,145.00,3.73,25.95
5506,141.00,7.57,5.22
5507,134.00,10.12,0.00
5508,128.00,6.77,0.00
5509,125.00,2.55,0.00
5510,127.00,0.10,0.00
5511,133.00,0.00,0.00
5512,143.00,0.00,0.00
5513,154.00,0.00,0.00
5514,160.00,0.00,0.00
5515,162.00,0.00,0.00
5516,151.00,0.00,0.00
5517,132.00,0.00,0.00
5518,112.00,0.00,6.42
5519,99.00,0.00,22.98
5520,96.60,0.00,45.73
5521,91.35,0.00,63.52
5522,87.15,0.00,102.18
5523,85.05,0.13,115.24
5524,86.10,0.95,132.94
5525,93.45,1.16,124.08
5526,108.15,1.11,112.88
5527,128.10,1.29,87.58
5528,145.95,1.69,61.49
5529,152.25,2.06,29.25
5530,148.05,3.32,5.41
5531,140.70,5.46,0.00
5532,134.40,5.37,0.00
5533,131.25,3.25,0.00
5534,133.35,1.20,0.00
5535,139.65,0.53,0.00
5536,150.15,0.30,0.00
5537,161.70,0.05,0.00
5538,168.00,0.00,0.00
5539,170.10,0.00,0.00
5540,158.55,0.00,0.00
5541,138.60,0.16,0.00
5542,117.60,0.11,6.92
5543,103.95,0.00,28.00
5544,87.40,0.00,56.02
5545,82.65,0.00,84.75
5546,78.85,0.00,109.03
5547,76.95,0.00,123.97
5548,77.90,0.00,126.22
5549,84.55,0.00,120.53
5550,97.85,0.00,106.27
5551,115.90,0.00,84.52
5552,132.05,0.00,55.87
5553,137.75,0.00,26.44
5554,133.95,0.00,4.46
5555,127.30,0.87,0.00
5556,121.60,2.35,0.00
5557,118.75,3.77,0.00
5558,120.65,4.83,0.00
5559,126.35,5.12,0.00
5560,135.85,4.87,0.00
5561,146.30,4.79,0.00
5562,152.00,4.91,0.00
5563,153.90,5.85,0.00
5564,143.45,7.57,0.00
5565,125.40,8.46,0.00
5566,106.40,7.36,2.05
5567,94.05,4.59,9.86
5568,92.00,4.59,18.06
5569,87.00,5.85,32.33
5570,83.00,7.42,43.63
5571,81.00,9.36,40.67
5572,82.00,11.76,41.52
5573,89.00,14.26,15.34
5574,103.00,13.75,12.12
5575,122.00,9.71,8.92
5576,139.00,5.24,4.83
5577,145.00,2.55,2.80
5578,141.00,1.56,0.74
5579,134.00,1.41,0.00
5580,128.00,1.20,0.00
5581,125.00,0.89,0.00
5582,127.00,1.56,0.00
5583,133.00,2.77,0.00
5584,143.00,4.25,0.00
5585,154.00,6.44,0.00
5586,160.00,8.03,0.00
5587,162.00,9.30,0.00
5588,151.00,9.65,0.00
5589,132.00,7.47,0.00
5590,112.00,4.44,5.90
5591,99.00,2.41,23.65
5592,96.60,2.26,47.49
5593,91.35,1.46,74.55
5594,87.15,0.98,92.68
5595,85.05,1.22,107.40
5596,86.10,2.09,135.06
5597,93.45,3.29,129.02
5598,108.15,4.56,115.66
5599,128.10,6.30,93.24
5600,145.95,8.96,65.38
5601,152.25,9.88,33.21
5602,148.05,6.58,5.90
5603,140.70,4.52,0.00
5604,134.40,2.55,0.00
5605,131.25,0.87,0.00
5606,133.35,0.00,0.00
5607,139.65,0.00,0.00
5608,150.15,0.00,0.00
5609,161.70,0.00,0.00
5610,168.00,0.00,0.00
5611,170.10,0.00,0.00
5612,158.55,0.00,0.00
5613,138.60,0.00,0.00
5614,117.60,0.00,7.98
5615,103.95,0.00,32.81
5616,87.40,0.00,59.63
5617,82.65,0.00,86.91
5618,78.85,0.02,114.43
5619,76.95,0.00,127.84
5620,77.90,0.00,140.35
5621,84.55,0.00,134.17
5622,97.85,0.00,119.67
5623,115.90,0.15,95.81
5624,132.05,0.22,66.53
5625,137.75,0.29,34.04
5626,133.95,1.13,5.82
5627,127.30,3.09,0.00
5628,121.60,4.71,0.00
5629,118.75,5.04,0.00
5630,120.65,4.59,0.00
5631,126.35,4.56,0.00
5632,135.85,3.63,0.00
5633,146.30,1.93,0.00
5634,152.00,0.41,0.00
5635,153.90,0.00,0.00
5636,143.45,0.00,0.00
5637,125.40,0.00,0.00
5638,106.40,0.00,8.01
5639,94.05,0.00,33.84
5640,92.00,0.00,64.29
5641,87.00,0.00,92.84
5642,83.00,0.00,113.53
5643,81.00,0.00,122.64
5644,82.00,0.00,118.93
5645,89.00,0.00,115.81
5646,103.00,0.00,100.15
5647,122.00,0.00,81.66
5648,139.00,0.00,53.83
5649,145.00,0.00,25.10
5650,141.00,0.00,3.96
5651,134.00,0.00,0.00
5652,128.00,0.00,0.00
5653,125.00,0.00,0.00
5654,127.00,0.00,0.00
5655,133.00,0.00,0.00
5656,143.00,0.00,0.00
5657,154.00,0.00,0.00
5658,160.00,0.56,0.00
5659,162.00,1.34,0.00
5660,151.00,2.09,0.00
5661,132.00,3.19,0.00
5662,112.00,3.70,3.74
5663,99.00,2.55,17.42
5664,96.60,2.49,34.04
5665,91.35,1.59,43.96
5666,87.15,0.68,61.14
5667,85.05,0.54,66.79
5668,86.10,0.93,53.90
5669,93.45,1.18,63.60
5670,108.15,1.25,67.58
5671,128.10,1.16,59.40
5672,145.95,0.45,36.67
5673,152.25,0.25,18.35
5674,148.05,1.22,2.68
5675,140.70,2.43,0.00
5676,134.40,2.99,0.00
5677,131.25,4.91,0.00
5678,133.35,9.76,0.00
5679,139.65,13.90,0.00
5680,150.15,11.50,0.00
5681,161.70,7.93,0.00
5682,168.00,5.89,0.00
5683,170.10,4.36,0.00
5684,158.55,4.17,0.00
5685,138.60,4.59,0.00
5686,117.60,3.88,4.58
5687,103.95,2.15,19.49
5688,87.40,1.25,40.60
5689,82.65,0.43,55.82
5690,78.85,0.16,83.47
5691,76.95,0.18,103.10
5692,77.90,0.64,108.45
5693,84.55,1.85,104.73
5694,97.85,3.81,82.29
5695,115.90,5.98,64.44
5696,132.05,8.09,39.73
5697,137.75,7.52,18.55
5698,133.95,7.72,2.73
5699,127.30,11.30,0.00
5700,121.60,12.36,0.00
5701,118.75,10.61,0.00
5702,120.65,8.74,0.00
5703,126.35,8.74,0.00
5704,135.85,8.46,0.00
5705,146.30,6.97,0.00
5706,152.00,6.58,0.00
5707,153.90,7.93,0.00
5708,143.45,6.97,0.00
5709,125.40,5.46,0.00
5710,106.40,5.76,1.98
5711,94.05,5.33,8.70
5712,92.00,8.79,12.68
5713,87.00,16.17,16.46
5714,83.00,25.04,21.78
5715,81.00,29.42,19.81
5716,82.00,27.62,18.17
5717,89.00,25.78,23.16
5718,103.00,24.84,26.06
5719,122.00,19.19,19.55
5720,139.00,9.65,11.22
5721,145.00,2.71,6.60
5722,141.00,4.32,1.12
5723,134.00,16.25,0.00
5724,128.00,38.61,0.00
5725,125.00,49.78,0.00
5726,127.00,52.57,0.00
5727,133.00,53.74,0.00
5728,143.00,55.28,0.00
5729,154.00,59.34,0.00
5730,160.00,61.54,0.00
5731,162.00,61.91,0.00
5732,151.00,61.17,0.00
5733,132.00,55.11,0.00
5734,112.00,48.82,2.11
5735,99.00,55.46,9.28
5736,96.60,58.09,18.32
5737,91.35,56.32,29.35
5738,87.15,54.77,45.62
5739,85.05,53.91,50.61
5740,86.10,49.94,55.49
5741,93.45,44.94,59.98
5742,108.15,39.02,61.28
5743,128.10,32.64,50.52
5744,145.95,26.85,29.61
5745,152.25,17.47,13.32
5746,148.05,10.86,1.84
5747,140.70,8.96,0.00
5748,134.40,8.25,0.00
5749,131.25,7.98,0.00
5750,133.35,7.88,0.00
5751,139.65,9.53,0.00
5752,150.15,11.69,0.00
5753,161.70,11.50,0.00
5754,168.00,9.65,0.00
5755,170.10,8.96,0.00
5756,158.55,8.90,0.00
5757,138.60,9.30,0.00
5758,117.60,8.74,6.12
5759,103.95,8.46,26.01
5760,87.40,12.97,51.22
5761,82.65,12.77,70.72
5762,78.85,11.50,84.14
5763,76.95,11.95,85.06
5764,77.90,14.19,81.92
5765,84.55,16.82,79.22
5766,97.85,19.63,85.98
5767,115.90,21.95,69.83
5768,132.05,23.21,44.45
5769,137.75,20.36,20.94
5770,133.95,16.33,3.03
5771,127.30,18.23,0.00
5772,121.60,20.26,0.00
5773,118.75,16.57,0.00
5774,120.65,13.11,0.00
5775,126.35,11.76,0.00
5776,135.85,11.50,0.00
5777,146.30,12.63,0.00
5778,152.00,12.56,0.00
5779,153.90,11.50,0.00
5780,143.45,10.24,0.00
5781,125.40,8.68,0.00
5782,106.40,7.02,4.46
5783,94.05,3.84,23.08
5784,92.00,7.12,45.21
5785,87.00,15.62,63.18
5786,83.00,13.25,75.43
5787,81.00,10.49,72.23
5788,82.00,9.07,98.91
5789,89.00,8.52,82.62
5790,103.00,8.35,58.87
5791,122.00,8.25,44.94
5792,139.00,8.09,30.68
5793,145.00,5.50,14.97
5794,141.00,3.59,1.93
5795,134.00,2.68,0.00
5796,128.00,2.18,0.00
5797,125.00,1.54,0.00
5798,127.00,0.98,0.00
5799,133.00,0.74,0.00
5800,143.00,0.76,0.00
5801,154.00,0.81,0.00
5802,160.00,0.81,0.00
5803,162.00,0.72,0.00
5804,151.00,0.62,0.00
5805,132.00,0.41,0.00
5806,112.00,0.32,6.92
5807,99.00,0.39,34.24
5808,96.60,2.15,65.84
5809,91.35,4.59,95.73
5810,87.15,5.63,118.53
5811,85.05,5.24,133.16
5812,86.10,4.29,140.18
5813,93.45,3.52,134.52
5814,108.15,3.09,117.42
5815,128.10,2.93,93.84
5816,145.95,2.89,63.27
5817,152.25,2.71,30.09
5818,148.05,2.29,3.68
5819,140.70,2.04,0.00
5820,134.40,1.54,0.00
5821,131.25,1.72,0.00
5822,133.35,3.49,0.00
5823,139.65,8.03,0.00
5824,150.15,12.22,0.00
5825,161.70,11.56,0.00
5826,168.00,6.97,0.00
5827,170.10,2.93,0.00
5828,158.55,1.61,0.00
5829,138.60,1.64,0.00
5830,117.60,2.06,8.10
5831,103.95,2.06,37.83
5832,87.40,4.17,70.53
5833,82.65,6.12,100.43
5834,78.85,7.67,123.47
5835,76.95,8.41,137.01
5836,77.90,8.46,142.54
5837,84.55,7.36,135.46
5838,97.85,5.59,118.76
5839,115.90,3.95,94.10
5840,132.05,2.96,62.45
5841,137.75,2.61,29.19
5842,133.95,2.80,3.34
5843,127.30,4.21,0.00
5844,121.60,5.85,0.00
5845,118.75,6.68,0.00
5846,120.65,7.17,0.00
5847,126.35,10.06,0.00
5848,135.85,13.11,0.00
5849,146.30,15.70,0.00
5850,152.00,16.90,0.00
5851,153.90,16.33,0.00
5852,143.45,15.31,0.00
5853,125.40,15.01,0.00
5854,106.40,13.82,3.88
5855,94.05,5.63,20.03
5856,92.00,5.24,41.38
5857,87.00,7.12,68.99
5858,83.00,7.98,86.27
5859,81.00,10.43,95.22
5860,82.00,12.22,110.22
5861,89.00,11.89,103.59
5862,103.00,10.36,79.16
5863,122.00,8.79,49.51
5864,139.00,8.14,30.81
5865,145.00,5.50,14.56
5866,141.00,3.77,1.15
5867,134.00,3.25,0.00
5868,128.00,3.12,0.00
5869,125.00,3.02,0.00
5870,127.00,2.68,0.00
5871,133.00,2.86,0.00
5872,143.00,3.09,0.00
5873,154.00,3.66,0.00
5874,160.00,4.17,0.00
5875,162.00,4.56,0.00
5876,151.00,5.08,0.00
5877,132.00,6.03,0.00
5878,112.00,6.40,1.78
5879,99.00,3.88,11.61
5880,96.60,2.80,22.93
5881,91.35,2.43,32.53
5882,87.15,1.02,47.90
5883,85.05,0.38,52.98
5884,86.10,0.47,55.32
5885,93.45,1.20,47.14
5886,108.15,2.04,31.76
5887,128.10,2.49,24.75
5888,145.95,2.89,18.86
5889,152.25,3.15,8.34
5890,148.05,3.49,0.89
5891,140.70,2.86,0.00
5892,134.40,0.89,0.00
5893,131.25,0.00,0.00
5894,133.35,0.00,0.00
5895,139.65,0.00,0.00
5896,150.15,0.00,0.00
5897,161.70,0.00,0.00
5898,168.00,0.54,0.00
5899,170.10,2.38,0.00
5900,158.55,3.56,0.00
5901,138.60,3.49,0.00
5902,117.60,2.71,2.10
5903,103.95,1.04,13.49
5904,87.40,1.09,29.58
5905,82.65,1.54,49.76
5906,78.85,1.44,72.50
5907,76.95,2.46,86.76
5908,77.90,5.00,91.27
5909,84.55,7.88,84.85
5910,97.85,9.94,72.42
5911,115.90,9.94,57.47
5912,132.05,7.52,36.70
5913,137.75,3.91,16.22
5914,133.95,0.93,1.91
5915,127.30,0.00,0.00
5916,121.60,0.00,0.00
5917,118.75,0.00,0.00
5918,120.65,0.06,0.00
5919,126.35,2.49,0.00
5920,135.85,5.12,0.00
5921,146.30,7.72,0.00
5922,152.00,9.88,0.00
5923,153.90,11.76,0.00
5924,143.45,12.90,0.00
5925,125.40,12.63,0.00
5926,106.40,10.00,5.90
5927,94.05,3.88,31.53
5928,92.00,3.84,64.43
5929,87.00,3.63,92.56
5930,83.00,3.70,113.82
5931,81.00,4.56,124.44
5932,82.00,5.08,112.33
5933,89.00,5.16,107.48
5934,103.00,5.16,89.01
5935,122.00,5.54,70.17
5936,139.00,6.30,39.05
5937,145.00,6.63,16.27
5938,141.00,6.35,1.38
5939,134.00,8.19,0.00
5940,128.00,10.49,0.00
5941,125.00,10.92,0.00
5942,127.00,9.71,0.00
5943,133.00,8.63,0.00
5944,143.00,7.72,0.00
5945,154.00,7.17,0.00
5946,160.00,7.26,0.00
5947,162.00,7.77,0.00
5948,151.00,7.98,0.00
5949,132.00,7.47,0.00
5950,112.00,5.85,5.90
5951,99.00,3.63,32.07
5952,96.60,5.46,63.90
5953,91.35,5.81,92.19
5954,87.15,5.67,113.02
5955,85.05,4.91,124.97
5956,86.10,3.70,113.23
5957,93.45,2.61,106.28
5958,108.15,1.77,83.92
5959,128.10,1.46,61.29
5960,145.95,1.54,36.90
5961,152.25,1.79,15.00
5962,148.05,2.32,1.31
5963,140.70,3.25,0.00
5964,134.40,3.59,0.00
5965,131.25,3.19,0.00
5966,133.35,2.41,0.00
5967,139.65,1.98,0.00
5968,150.15,2.09,0.00
5969,161.70,2.49,0.00
5970,168.00,3.15,0.00
5971,170.10,4.17,0.00
5972,158.55,5.54,0.00
5973,138.60,5.94,0.00
5974,117.60,5.29,4.65
5975,103.95,3.39,28.20
5976,87.40,4.87,58.78
5977,82.65,4.10,88.09
5978,78.85,3.15,110.46
5979,76.95,2.49,122.18
5980,77.90,2.09,125.40
5981,84.55,1.93,117.04
5982,97.85,1.95,103.30
5983,115.90,2.01,80.94
5984,132.05,1.93,51.26
5985,137.75,1.90,21.69
5986,133.95,2.38,1.81
5987,127.30,3.22,0.00
5988,121.60,2.80,0.00
5989,118.75,1.49,0.00
5990,120.65,0.11,0.00
5991,126.35,0.00,0.00
5992,135.85,0.00,0.00
5993,146.30,0.00,0.00
5994,152.00,0.00,0.00
5995,153.90,0.34,0.00
5996,143.45,1.11,0.00
5997,125.40,1.72,0.00
5998,106.40,1.72,5.29
5999,94.05,0.54,29.99
6000,92.00,0.08,60.89
6001,87.00,0.00,89.17
6002,83.00,0.06,110.98
6003,81.00,0.00,123.79
6004,82.00,0.00,130.21
6005,89.00,0.00,120.74
6006,103.00,0.00,104.95
6007,122.00,0.00,81.57
6008,139.00,0.00,50.99
6009,145.00,0.43,21.54
6010,141.00,2.55,1.69
6011,134.00,6.03,0.00
6012,128.00,7.77,0.00
6013,125.00,6.58,0.00
6014,127.00,4.06,0.00
6015,133.00,2.41,0.00
6016,143.00,1.49,0.00
6017,154.00,1.09,0.00
6018,160.00,1.16,0.00
6019,162.00,1.82,0.00
6020,151.00,2.52,0.00
6021,132.00,2.71,0.00
6022,112.00,2.61,5.42
6023,99.00,1.07,30.88
6024,96.60,0.00,61.52
6025,91.35,0.00,89.74
6026,87.15,0.00,111.76
6027,85.05,0.00,124.81
6028,86.10,0.00,129.34
6029,93.45,0.00,119.50
6030,108.15,0.00,105.45
6031,128.10,0.00,80.94
6032,145.95,0.20,51.08
6033,152.25,1.90,20.90
6034,148.05,6.82,1.54
6035,140.70,12.77,0.00
6036,134.40,13.68,0.00
6037,131.25,12.56,0.00
6038,133.35,11.69,0.00
6039,139.65,10.55,0.00
6040,150.15,8.79,0.00
6041,161.70,6.49,0.00
6042,168.00,3.99,0.00
6043,170.10,2.55,0.00
6044,158.55,3.02,0.00
6045,138.60,4.67,0.00
6046,117.60,4.75,4.88
6047,103.95,0.66,27.75
6048,87.40,0.00,55.56
6049,82.65,0.00,80.70
6050,78.85,0.00,91.73
6051,76.95,0.00,105.91
6052,77.90,0.00,120.88
6053,84.55,0.00,108.62
6054,97.85,0.00,80.58
6055,115.90,0.54,60.57
6056,132.05,1.54,36.36
6057,137.75,4.71,16.09
6058,133.95,12.56,1.30
6059,127.30,16.90,0.00
6060,121.60,15.39,0.00
6061,118.75,11.69,0.00
6062,120.65,9.30,0.00
6063,126.35,8.30,0.00
6064,135.85,3.95,0.00
6065,146.30,1.77,0.00
6066,152.00,2.41,0.00
6067,153.90,1.74,0.00
6068,143.45,0.29,0.00
6069,125.40,0.00,0.00
6070,106.40,0.00,3.20
6071,94.05,0.00,21.68
6072,92.00,0.00,41.80
6073,87.00,0.00,63.18
6074,83.00,0.00,75.84
6075,81.00,0.00,79.93
6076,82.00,0.00,66.95
6077,89.00,0.00,69.78
6078,103.00,0.00,49.88
6079,122.00,0.00,25.98
6080,139.00,0.00,15.27
6081,145.00,2.12,6.26
6082,141.00,11.95,0.59
6083,134.00,17.14,0.00
6084,128.00,14.19,0.00
6085,125.00,10.98,0.00
6086,127.00,9.71,0.00
6087,133.00,8.63,0.00
6088,143.00,8.25,0.00
6089,154.00,7.17,0.00
6090,160.00,6.35,0.00
6091,162.00,6.44,0.00
6092,151.00,8.25,0.00
6093,132.00,9.76,0.00
6094,112.00,9.94,1.75
6095,99.00,9.24,8.69
6096,96.60,12.42,16.29
6097,91.35,12.90,22.54
6098,87.15,10.30,31.37
6099,85.05,7.17,30.54
6100,86.10,5.37,29.36
6101,93.45,4.91,20.28
6102,108.15,6.26,15.83
6103,128.10,9.30,12.30
6104,145.95,10.92,8.03
6105,152.25,9.94,3.61
6106,148.05,14.78,0.36
6107,140.70,22.53,0.00
6108,134.40,30.71,0.00
6109,131.25,23.71,0.00
6110,133.35,22.33,0.00
6111,139.65,20.45,0.00
6112,150.15,22.24,0.00
6113,161.70,26.31,0.00
6114,168.00,28.63,0.00
6115,170.10,26.63,0.00
6116,158.55,23.61,0.00
6117,138.60,21.95,0.00
6118,117.60,22.33,0.88
6119,103.95,24.12,6.66
6120,87.40,27.40,16.45
6121,82.65,25.88,28.18
6122,78.85,22.53,40.31
6123,76.95,20.72,46.70
6124,77.90,21.00,47.06
6125,84.55,21.38,47.77
6126,97.85,19.81,45.88
6127,115.90,18.15,29.39
6128,132.05,14.86,17.20
6129,137.75,10.49,6.76
6130,133.95,10.86,0.52
6131,127.30,12.42,0.00
6132,121.60,12.56,0.00
6133,118.75,11.30,0.00
6134,120.65,9.02,0.00
6135,126.35,6.49,0.00
6136,135.85,4.59,0.00
6137,146.30,3.25,0.00
6138,152.00,3.25,0.00
6139,153.90,6.17,0.00
6140,143.45,9.07,0.00
6141,125.40,8.57,0.00
6142,106.40,6.87,2.80
6143,94.05,2.99,17.54
6144,92.00,1.44,33.33
6145,87.00,0.38,54.36
6146,83.00,0.00,69.84
6147,81.00,0.00,76.15
6148,82.00,0.00,78.60
6149,89.00,0.23,73.74
6150,103.00,0.64,67.36
6151,122.00,1.13,44.27
6152,139.00,1.93,25.06
6153,145.00,2.83,11.09
6154,141.00,4.52,0.74
6155,134.00,5.81,0.00
6156,128.00,5.08,0.00
6157,125.00,3.95,0.00
6158,127.00,2.52,0.00
6159,133.00,0.66,0.00
6160,143.00,0.00,0.00
6161,154.00,0.00,0.00
6162,160.00,0.00,0.00
6163,162.00,0.00,0.00
6164,151.00,0.00,0.00
6165,132.00,0.00,0.00
6166,112.00,0.00,3.86
6167,99.00,0.00,23.49
6168,96.60,0.00,47.07
6169,91.35,0.00,75.18
6170,87.15,0.00,94.34
6171,85.05,0.00,105.29
6172,86.10,0.00,110.74
6173,93.45,0.00,106.98
6174,108.15,0.00,93.95
6175,128.10,0.00,74.67
6176,145.95,0.00,46.22
6177,152.25,0.00,17.91
6178,148.05,0.00,0.91
6179,140.70,3.22,0.00
6180,134.40,8.14,0.00
6181,131.25,10.86,0.00
6182,133.35,9.76,0.00
6183,139.65,6.82,0.00
6184,150.15,4.02,0.00
6185,161.70,2.15,0.00
6186,168.00,1.16,0.00
6187,170.10,0.76,0.00
6188,158.55,0.66,0.00
6189,138.60,0.54,0.00
6190,117.60,0.30,4.40
6191,103.95,0.00,28.74
6192,87.40,0.00,55.44
6193,82.65,0.00,80.82
6194,78.85,0.00,96.71
6195,76.95,0.00,118.89
6196,77.90,0.00,122.05
6197,84.55,0.00,116.48
6198,97.85,0.00,92.67
6199,115.90,0.00,74.97
6200,132.05,0.00,43.88
6201,137.75,0.00,16.23
6202,133.95,3.59,0.77
6203,127.30,10.06,0.00
6204,121.60,14.48,0.00
6205,118.75,15.08,0.00
6206,120.65,13.18,0.00
6207,126.35,11.30,0.00
6208,135.85,9.88,0.00
6209,146.30,8.68,0.00
6210,152.00,7.67,0.00
6211,153.90,6.87,0.00
6212,143.45,6.58,0.00
6213,125.40,6.44,0.00
6214,106.40,5.76,4.36
6215,94.05,2.15,28.11
6216,92.00,1.49,56.69
6217,87.00,1.49,84.01
6218,83.00,1.37,99.91
6219,81.00,1.72,106.77
6220,82.00,2.15,118.20
6221,89.00,1.82,109.54
6222,103.00,1.18,91.26
6223,122.00,0.74,69.56
6224,139.00,0.93,42.04
6225,145.00,2.52,14.91
6226,141.00,7.88,0.68
6227,134.00,14.48,0.00
6228,128.00,16.82,0.00
6229,125.00,15.62,0.00
6230,127.00,13.61,0.00
6231,133.00,12.83,0.00
6232,143.00,12.09,0.00
6233,154.00,10.00,0.00
6234,160.00,7.77,0.00
6235,162.00,6.73,0.00
6236,151.00,7.21,0.00
6237,132.00,7.98,0.00
6238,112.00,7.98,3.60
6239,99.00,4.96,25.00
6240,96.60,5.81,52.38
6241,91.35,7.07,80.10
6242,87.15,4.52,93.04
6243,85.05,3.02,109.33
6244,86.10,3.12,109.17
6245,93.45,3.22,89.13
6246,108.15,2.77,63.32
6247,128.10,2.04,44.77
6248,145.95,1.93,21.16
6249,152.25,2.61,8.66
6250,148.05,3.73,0.44
6251,140.70,5.67,0.00
6252,134.40,7.88,0.00
6253,131.25,9.30,0.00
6254,133.35,9.47,0.00
6255,139.65,9.19,0.00
6256,150.15,9.07,0.00
6257,161.70,10.49,0.00
6258,168.00,13.11,0.00
